stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_associated_place
  23920,,"BENEFIT AFTER BROADWAY",,  41.892640, -71.370851,,,0,,bebr
  23935,,"BENEFIT BEFORE BROADWAY",,  41.892731, -71.371491,,,0,,bebr
  23936,,"BROADWAY FS AMEY",,  41.892236, -71.372551,,,0,,
  23945,,"BENEFIT AFTER BATES",,  41.892696, -71.368124,,,0,,
  23950,,"BENEFIT OPP 121 BENEFIT",,  41.892667, -71.366148,,,0,,
  23970,,"LONSDALE OPP BINFORD",,  41.893176, -71.403394,,,0,,
  23975,,"BROAD AT 100 BROAD",,  41.893482, -71.387902,,,0,,
  23985,,"RT 246 NS TWIN RIVER",,  41.893912, -71.446767,,,0,,
  23995,,"RT 246 NS 1575 OLD LOUISQUISSET (state police)",,  41.887862, -71.440832,,,0,,
  24015,,"LONSDALE NS RICHLAND",,  41.894088, -71.404033,,,0,,
  24040,,"PUTNAM NS ABSALONA HILL",,  41.896208, -71.617391,,,0,,
  24045,,"DOUGLAS NS WHIPPLE",,  41.889111, -71.488886,,,0,,
  24060,,"PUTNAM NS GENTLEMAN FARMER",,  41.897236, -71.629107,,,0,,
  24065,,"PUTNAM OPP ABSALONA HILL",,  41.896106, -71.617496,,,0,,
  24075,,"BROAD NS HUNT",,  41.896560, -71.388278,,,0,,hubr
  24080,,"BROAD AT 1190 BROAD",,  41.896049, -71.388387,,,0,,hubr
  24120,,"BROAD FS HIGH",,  41.898553, -71.389125,,,0,,
  24155,,"CCRI (LINCOLN CAMPUS)",,  41.899562, -71.453396,,,0,,ccri
  24205,,"BROAD OPP CURRIER PLAYLOT",,  41.901061, -71.390954,,,0,,
  24215,,"JENCKES HILL OPP DAVIES VOCATIONAL",,  41.902857, -71.455802,,,0,,davo
  24216,,"JENCKES HILL AT DAVIES VOCATIONAL",,  41.902817, -71.455809,,,0,,davo
  24220,,"BROAD NS CHAPEL",,  41.902407, -71.391447,,,0,,
  24225,,"RT 246 FS JENCKES HILL",,  41.901460, -71.451108,,,0,,
  24230,,"RT 246 NS BREAKNECK HILL",,  41.901298, -71.450957,,,0,,
  24285,,"PUTNAM OPP GENTLEMENS FARMER",,  41.897503, -71.629654,,,0,,
  24290,,"BROAD OPP 232 BROAD",,  41.904350, -71.392141,,,0,,brjo
  24295,,"PUTNAM OPP PINEWOOD PARK",,  41.904951, -71.647324,,,0,,
  24310,,"PUTNAM NS PINEWOOD PARK",,  41.903630, -71.635914,,,0,,
  24320,,"PUTNAM FS LEE",,  41.905101, -71.650989,,,0,,
  24330,,"PUTNAM AT 895 PUTNAM",,  41.905214, -71.651517,,,0,,
  24350,,"BROAD NS LUSITANIA",,  41.900569, -71.390929,,,0,,
  24385,,"BROAD NS CHURCH",,  41.906940, -71.393070,,,0,,
  24405,,"BROAD AT 126 BROAD",,  41.902339, -71.391516,,,0,,
  24410,,"PUTNAM AT CVS PHARMACY",,  41.907595, -71.666637,,,0,,
  24415,,"BROAD NS MAPLE",,  41.904121, -71.392181,,,0,,brjo
  24430,,"PUTNAM FS CHESTNUT HILL",,  41.908684, -71.667703,,,0,,
  24435,,"BROAD NS LAFAYETTE",,  41.908341, -71.393731,,,0,,
  24440,,"PUTNAM FS DOUGLAS HOOK",,  41.912790, -71.669082,,,0,,chep
  24445,,"PUTNAM OPP 1109 PUTNAM",,  41.910062, -71.668357,,,0,,chep
  24455,,"BROAD NS FOREST",,  41.910293, -71.395007,,,0,,
  24480,,"BROAD NS DEXTER",,  41.911788, -71.395834,,,0,,
  24485,,"BROAD OPP BOWEN",,  41.912311, -71.396272,,,0,,
  24495,,"MENDON NS ANN&HOPE WAY",,  41.912111, -71.403344,,,0,,
  24496,,"STOP&SHOP (MENDON ROAD - CUMBERLAND)",,  41.913654, -71.405715,,,0,,s122
  24500,,"MENDON FS ANN&HOPE WAY",,  41.912798, -71.403343,,,0,,
  24520,,"BROAD FS CUMBERLAND",,  41.914093, -71.398204,,,0,,mibr
  24535,,"BROAD FS ANN&HOPE WAY",,  41.914021, -71.398349,,,0,,
  24540,,"ANN&HOPE WAY FS MAIN",,  41.913621, -71.399755,,,0,,
  24555,,"MENDON NS RR TRACKS",,  41.914498, -71.403990,,,0,,
  24565,,"MENDON NS BROAD",,  41.915774, -71.404758,,,0,,menb
  24570,,"MENDON NS BROAD",,  41.915922, -71.404687,,,0,,menb
  24595,,"MENDON FS DORR",,  41.919154, -71.407389,,,0,,
  24605,,"MENDON NS MARSHALL",,  41.920161, -71.408541,,,0,,
  24645,,"BRYANT UNIVERSITY",,  41.921526, -71.539059,,,0,,brco
  24675,,"MENDON FS SUNSET",,  41.925370, -71.415003,,,0,,
  24680,,"MENDON OPP CUSHING",,  41.927934, -71.420064,,,0,,
  24685,,"MENDON FS RIVERVIEW",,  41.924751, -71.413344,,,0,,
  24690,,"MENDON NS MARTIN",,  41.930227, -71.423273,,,0,,
  24695,,"MENDON FS MARTIN",,  41.930238, -71.423162,,,0,,
  24705,,"ALBION AT VERIZON",,  41.930964, -71.482607,,,0,,
  24710,,"MENDON NS RYAN",,  41.932460, -71.426265,,,0,,
  24720,,"MENDON NS ASHTON",,  41.935404, -71.428944,,,0,,
  24725,,"RT 116 OPP BLACKSTONE VALLEY",,  41.934292, -71.457897,,,0,,
  24730,,"RT 116 FS RT 126",,  41.934529, -71.449804,,,0,,
  24735,,"RT 116 FS BLACKSTONE VALLEY",,  41.934558, -71.457868,,,0,,
  24740,,"RT 116 FS OLD RIVER",,  41.934658, -71.450929,,,0,,
  24745,,"RT 116 FS WAKE ROBIN",,  41.934962, -71.473838,,,0,,
  24755,,"ALBION OPP CROSS COMPANY",,  41.934337, -71.481668,,,0,,
  24756,,"ALBION AT CROSS COMPANY",,  41.934278, -71.481817,,,0,,
  24770,,"BANK OF AMERICA",,  41.936208, -71.443966,,,0,,flet
  24775,,"MENDON NS STORE HILL",,  41.937356, -71.429522,,,0,,
  24785,,"20 BLACKSTONE VALLEY",,  41.939405, -71.461828,,,0,,
  24810,,"LINCOLN MALL BETWEEN MARSHALLS & 5 BELOW",,  41.937542, -71.476323,,,0,,lima
  24815,,"MENDON NS SCOTT",,  41.938765, -71.430899,,,0,,asht
  24820,,"10 AMICA",,  41.936453, -71.464583,,,0,,amic
  24840,,"LAPHAM FARM NS VICTORY",,  41.942860, -71.658163,,,0,,
  24870,,"VICTORY HWAY NS SANDHILL",,  41.947762, -71.648949,,,0,,
  24875,,"VICTORY NS LAPHAM",,  41.943200, -71.657526,,,0,,
  24945,,"VICTORY AT 919 VICTORY",,  41.951837, -71.649344,,,0,,
  24972,,"BRIDGEWAY NS SAYLES",,  41.957121, -71.702190,,,0,,
  24985,,"CENTRAL NS CORRIE",,  41.958838, -71.659908,,,0,,
  24990,,"CENTRAL NS CORRIE",,  41.958644, -71.658940,,,0,,
  24995,,"MAIN FS ELM",,  41.960613, -71.699877,,,0,,
  25010,,"MAIN OPP ELM",,  41.960349, -71.700104,,,0,,
  25030,,"CENTRAL AT 73 CENTRAL",,  41.962265, -71.671261,,,0,,
  25035,,"CENTRAL FS LYNNE",,  41.961144, -71.663460,,,0,,
  25085,,"CHAPEL FS MAIN",,  41.966730, -71.678861,,,0,,
  25100,,"CHAPEL OPP CHUM",,  41.966935, -71.690851,,,0,,
  25102,,"CHAPEL OPP 67 CHAPEL",,  41.966879, -71.691109,,,0,,
  25110,,"CHAPEL NS MAIN",,  41.966341, -71.678843,,,0,,harr
  25125,,"CHAPEL NS FOSTER",,  41.967569, -71.682526,,,0,,
  25275,,"RT 146 FS SAYLES HILL",,  41.960172, -71.493830,,,0,,
  25320,,"RT 146A AT 435 RT 146A",,  41.972283, -71.509449,,,0,,
  25335,,"RT 146A NS PARK",,  41.982770, -71.514820,,,0,,pasq
  25340,,"RT 146A AT 63 EDDIE DOWLING",,  41.980802, -71.513978,,,0,,
  25350,,"RT 146A NS PARK",,  41.983247, -71.516304,,,0,,pasq
  25405,,"PROVIDENCE NS RT 146A",,  41.986021, -71.522391,,,0,,
  25540,,"PROVIDENCE FS BALLOU",,  41.991274, -71.521376,,,0,,
  25600,,"PROVIDENCE NS VOSE",,  41.993656, -71.521259,,,0,,
  25605,,"PROVIDENCE NS COLLINS",,  41.993789, -71.521200,,,0,,
  25690,,"PROVIDENCE NS S MAIN",,  41.996000, -71.522350,,,0,,
  25695,,"S MAIN OPP BUXTON",,  41.996582, -71.522405,,,0,,
  25705,,"S MAIN OPP 307 S MAIN",,  41.996936, -71.521445,,,0,,
  25735,,"S MAIN OPP SOUTH",,  41.997802, -71.519870,,,0,,
  25750,,"S MAIN FS EAST",,  41.998144, -71.519400,,,0,,
  25885,,"BERNON OPP ALLEN",,  42.000102, -71.513985,,,0,,
  26000,,"POWDER HILL FS CROWNMARK",,  41.923731, -71.481251,,,0,,noce
  26015,,"MAIN FS HIGH",,  42.003091, -71.513395,,,0,,maas
  26020,,"POWDER HILL NS JENCKES HILL",,  41.916647, -71.479773,,,0,,
  26155,,"CLINTON AT 113 CLINTON",,  42.003986, -71.511595,,,0,,
  26910,,"SMITH OPP FREDERICK",,  41.836194, -71.429180,,,0,,
  26915,,"SMITH NS PEMBROKE",,  41.836661, -71.431184,,,0,,
  26970,,"SMITH NS SUNSET",,  41.854254, -71.468409,,,0,,
  27045,,"ESMOND NS WATERMAN",,  41.877961, -71.501840,,,0,,esmo
  27050,,"WATERMAN FS BYPASS",,  41.859574, -71.486127,,,0,,
  27055,,"WATERMAN OPP GREYSTONE FABRICS",,  41.864322, -71.488596,,,0,,
  27060,,"WATERMAN OPP WHITEHALL APARTMENTS",,  41.865513, -71.489571,,,0,,
  27065,,"WATERMAN FS NELSON",,  41.867926, -71.491317,,,0,,
  27070,,"WATERMAN FS GLADSTONE",,  41.869816, -71.492694,,,0,,
  27075,,"WATERMAN OPP MINORU",,  41.870880, -71.493446,,,0,,
  27105,,"WATERMAN NS BENNYS MAIN OFFICE",,  41.876368, -71.498987,,,0,,
  27115,,"WATERMAN NS 316 WATERMAN",,  41.874685, -71.496877,,,0,,
  27125,,"SMITH OPP CAPITAL VIEW",,  41.848016, -71.456230,,,0,,
  27140,,"SMITH NS WYNDHAM",,  41.839673, -71.438354,,,0,,
  27150,,"SMITH OPP PEMBROKE",,  41.836562, -71.431335,,,0,,
  27155,,"ESMOND OPP 2 ESMOND",,  41.877916, -71.501983,,,0,,
  27190,,"CHARLES OPP 356 CHARLES",,  41.841544, -71.417832,,,0,,adch
  27200,,"ALLENS OPP MOTIVA ENTERPRISES",,  41.797996, -71.399299,,,0,,
  27210,,"NORWOOD after NARRAGANSETT",,  41.779476, -71.393398,,,0,,
  27215,,"POST AFTER ELKLAND",,  41.730162, -71.437505,,,0,,
  27225,,"POST AT 3399 POST",,  41.696412, -71.459086,,,0,,
  27230,,"POST NS HESPER",,  41.669111, -71.448835,,,0,,
  27235,,"MT PLEASANT OPP MONTROSE",,  41.825691, -71.448544,,,0,,atmp
  27245,,"MT PLEASANT NS DOVER",,  41.829562, -71.449162,,,0,,
  27250,,"MT PLEASANT NS ROANOKE",,  41.831005, -71.449416,,,0,,
  27255,,"MT PLEASANT NS CHALKSTONE",,  41.832539, -71.449658,,,0,,
  27260,,"COLLEGE FS MT PLEASANT",,  41.841760, -71.453986,,,0,,
  28170,,"PAWTUCKET OPP DARTMOUTH",,  41.861291, -71.395923,,,0,,nmda
  28605,,"PROVIDENCE NS COE",,  41.995453, -71.522165,,,0,,
  28610,,"RT 146A NS WHITE",,  41.984545, -71.519611,,,0,,
  28620,,"CHARLES BETWEEN SMART & DOROTHY",,  41.857052, -71.421142,,,0,,
  29060,,"BELLEVUE FS LAKEVIEW",,  41.457662, -71.306211,,,0,,
  29070,,"BELLEVUE FS LEDGE",,  41.455670, -71.308268,,,0,,bele
  29075,,"BELLEVUE NS LAKEVIEW",,  41.457595, -71.306160,,,0,,
  29110,,"CRANSTON CITY HALL",,  41.779332, -71.436797,,,0,,ccha
  29120,,"GREAT ISLAND AT FERRY TERMINAL",,  41.378991, -71.510485,,,0,,gabe
  29125,,"NORTH PROVIDENCE",,  41.857895, -71.484970,,,0,,nopr
  29140,,"SAND HILL COVE OPP ROGER WHEELER BEACH",,  41.374160, -71.498739,,,0,,
  29141,,"SAND HILL COVE AT ROGER WHEELER BEACH",,  41.374050, -71.498932,,,0,,
  29145,,"OCEAN FS DESANO",,  41.389112, -71.475734,,,0,,
  29146,,"OCEAN AT SCARBOROUGH BEACH",,  41.390260, -71.473480,,,0,,
  29190,,"DYER after CRANSTON",,  41.790583, -71.457149,,,0,,dycr
  29215,,"CHESTNUT HILL AT 116 CHESTNUT HILL",,  41.795859, -71.455072,,,0,,
  29220,,"LAUREL HILL FS CHESTNUT HILL",,  41.795549, -71.452480,,,0,,
  29225,,"DYER AT 711 DYER",,  41.792871, -71.457664,,,0,,
  29235,,"DYER FS CRANSTON",,  41.790020, -71.457160,,,0,,
  29505,,"WEST HOUSE",,  41.522926, -71.287228,,,0,,weho
  29510,,"KAY FS BELLEVUE",,  41.489464, -71.308481,,,0,,
  29515,,"KAY NS BRINLEY",,  41.490324, -71.307902,,,0,,
  29520,,"KAY NS PELL",,  41.490793, -71.307617,,,0,,kama
  29570,,"JENNINGS MANOR",,  41.801636, -71.448757,,,0,,jenm
  29600,,"DEXTER NS COWDEN",,  41.887501, -71.397948,,,0,,
  29610,,"SCHOOL OPP ENGLEWOOD",,  41.867495, -71.377351,,,0,,
  29615,,"SCHOOL AT RIVERVIEW TERRACE",,  41.866669, -71.376619,,,0,,
  29620,,"SCHOOL OPP PEARSON",,  41.863572, -71.375357,,,0,,
  29630,,"BEVERAGE HILL OPPOSITE 6 BEVERAGE HILL",,  41.860609, -71.372438,,,0,,scbe
  29640,,"BEVERAGE HILL BEFORE GEORGE BENNETT",,  41.860816, -71.363589,,,0,,
  29655,,"PRESIDENTIAL PLACE",,  41.805094, -71.444274,,,0,,prep
  29675,,"ARLINGTON MANOR",,  41.800817, -71.448980,,,0,,arma
  29680,,"HARRIS HOUSE",,  41.799341, -71.445235,,,0,,haho
  29685,,"DEVAN MANOR",,  41.792665, -71.451123,,,0,,devn
  30105,,"ATWELLS OPP JULIAN",,  41.824930, -71.444699,,,0,,
  30110,,"ATWELLS FS CARLETON",,  41.825093, -71.446993,,,0,,
  30115,,"ATWELLS NS CARLETON",,  41.824910, -71.446760,,,0,,
  30120,,"ATWELLS NS PUTNAM",,  41.824797, -71.444243,,,0,,
  30175,,"STOP&SHOP (COTTAGE STREET - PAWTUCKET)",,  41.888327, -71.367365,,,0,,stcs
  30190,,"NEWPORT NS CHARPENTIER",,  41.893029, -71.354121,,,0,,
  30195,,"NEWPORT NS LEE",,  41.891072, -71.354139,,,0,,
  30200,,"NEWPORT NS BUCKLIN",,  41.889749, -71.354134,,,0,,
  30205,,"NEWPORT FS ARMISTICE",,  41.877319, -71.354325,,,0,,arne
  30210,,"NEWPORT OPP LANNI",,  41.874412, -71.354352,,,0,,
  30215,,"NEWPORT AT 596 NEWPORT",,  41.872987, -71.354397,,,0,,
  30220,,"NEWPORT NS COLUMBUS",,  41.870416, -71.354432,,,0,,
  30235,,"NEWPORT NS PARKVIEW",,  41.866519, -71.354474,,,0,,
  30240,,"NEWPORT AT 176 NEWPORT",,  41.863476, -71.354508,,,0,,
  30245,,"NEWPORT NS BEVERAGE HILL",,  41.861857, -71.354524,,,0,,nebh
  30250,,"NEWPORT AT 191 NEWPORT",,  41.863789, -71.354388,,,0,,
  30255,,"NEWPORT AT 585 NEWPORT",,  41.872736, -71.354252,,,0,,
  30260,,"NEWPORT AT 701 NEWPORT",,  41.875666, -71.354244,,,0,,
  30265,,"NEWPORT NS ARMISTICE",,  41.878133, -71.354182,,,0,,arne
  30270,,"NEWPORT NS CRESCENT",,  41.879482, -71.354164,,,0,,
  30280,,"NEWPORT NS BENEFIT",,  41.891749, -71.354019,,,0,,
  30285,,"NEWPORT FS CUSHMAN",,  41.893497, -71.353984,,,0,,
  30295,,"PARENTE'S RESTAURANT",,  41.924435, -71.530861,,,0,,
  30300,,"DOUGLAS FS WASHINGTON",,  41.915765, -71.519108,,,0,,
  30305,,"DOUGLAS OPP HAMPTON INN",,  41.914107, -71.517703,,,0,,
  30315,,"RT 146 AT 1148 EDDIE DOWLING",,  41.959759, -71.493176,,,0,,
  30320,,"RT 4 FS OAK HILL",,  41.561054, -71.489529,,,0,,
  30325,,"RT 2 NS PLEASANT VIEW",,  41.503928, -71.560814,,,0,,
  30335,,"RT 2 OPP BALD HILL GARDEN CENTER",,  41.573863, -71.516586,,,0,,
  30350,,"MEMORIAL HOSPITAL",,  41.871395, -71.376437,,,0,,meho
  30352,,"MEMORIAL HOSPITAL",,  41.871525, -71.376384,,,0,,meho
  30415,,"BRANCH FS HAWKINS",,  41.851083, -71.421659,,,0,,
  30420,,"BRANCH NS OPPER",,  41.852123, -71.424057,,,0,,
  30435,,"BRANCH FS LANGDON",,  41.852163, -71.424367,,,0,,
  30440,,"BRANCH NS HAWKINS",,  41.851029, -71.421721,,,0,,
  30455,,"RT 146 NS 146N [ON-RAMP]",,  41.967571, -71.503280,,,0,,
  30460,,"RT 146A FS PARK",,  41.983509, -71.516838,,,0,,
  30465,,"RT 146A OPP WHITE",,  41.984682, -71.519521,,,0,,
  30470,,"PROVIDENCE FS FABIEN",,  41.986758, -71.522090,,,0,,
  30475,,"PROVIDENCE NS PIEDMONT",,  41.988884, -71.521727,,,0,,
  30490,,"PROVIDENCE NS BROAD",,  41.992712, -71.520976,,,0,,
  40010,,"DOUGLAS NS DECOTIS FARM",,  41.919063, -71.522196,,,0,,
  50000,,"MEMORIAL AT MEMORIAL COURT",,  41.996647, -71.532057,,,0,,medr
  50005,,"MEMORIAL NS BOURDON",,  41.997183, -71.532826,,,0,,
  50010,,"MASON OPP 10TH",,  41.998105, -71.533026,,,0,,
  50020,,"FAIRMOUNT FS 9TH",,  42.000653, -71.532874,,,0,,
  50025,,"FAIRMOUNT NS 6TH",,  42.001058, -71.531029,,,0,,
  50030,,"FAIRMOUNT FS 5TH",,  42.001352, -71.529429,,,0,,
  50035,,"FAIRMOUNT FS 4TH",,  42.001594, -71.528376,,,0,,
  50040,,"SECOND FS CHESTNUT",,  42.003148, -71.527377,,,0,,
  50045,,"SECOND AT 525 SECOND",,  42.004928, -71.528058,,,0,,
  50055,,"SECOND NS RIVER",,  42.006384, -71.528139,,,0,,seri
  50060,,"RIVER FS 2ND",,  42.006679, -71.527245,,,0,,
  50065,,"RIVER OPP BLACKSTONE",,  42.004871, -71.523894,,,0,,
  50070,,"VERRY OPP YMCA",,  42.004492, -71.520467,,,0,,
  50075,,"RAILROAD NS ARNOLD",,  42.004530, -71.517853,,,0,,
  50080,,"RAILROAD OPP 147 RAILROAD",,  42.004061, -71.515452,,,0,,
  50085,,"FRONT AT 100 FRONT",,  42.001195, -71.511139,,,0,,
  50090,,"CLINTON AFTER VETERANS",,  42.005576, -71.509648,,,0,,
  50095,,"CLINTON AT STRIPMALL",,  42.006389, -71.507343,,,0,,
  50105,,"CLINTON AT KENNEDY MANOR",,  42.007386, -71.504596,,,0,,
  50110,,"CUMBERLAND FS CLINTON",,  42.007540, -71.502326,,,0,,
  50120,,"CUMBERLAND FS KENDRICK",,  42.006351, -71.500929,,,0,,
  50125,,"CASS OPP DULUDE",,  42.005211, -71.496682,,,0,,cadu
  50130,,"SWEET OPP STANLEY",,  42.006881, -71.493660,,,0,,
  50135,,"ELM MIDBLOCK HEBERT",,  42.007752, -71.493129,,,0,,
  50140,,"ELM NS FLORIDA",,  42.008049, -71.491322,,,0,,
  50145,,"ROBINSON OPP 632 ROBINSON",,  42.009056, -71.490144,,,0,,
  50150,,"ROBINSON AT 715 ROBINSON",,  42.009248, -71.488921,,,0,,
  50155,,"MORIN HEIGHTS AT 263 MORIN HEIGHTS",,  42.010721, -71.487805,,,0,,
  50160,,"LINDEN NS HAYES",,  42.012995, -71.488135,,,0,,
  50165,,"LINDEN NS DIAMOND HILL",,  42.015317, -71.487136,,,0,,
  50170,,"DIAMOND HILL AT CROWN COURT",,  42.015691, -71.484439,,,0,,
  50190,,"WALNUT HILL (SAVERS)",,  42.016791, -71.477596,,,0,,
  50195,,"WALNUT HILL (SHAWS)",,  42.016936, -71.478893,,,0,,wapl
  50200,,"DIAMOND HILL OPP WALNUT HILL",,  42.015673, -71.478130,,,0,,
  50205,,"DIAMOND HILL AT CITIZENS BANK",,  42.015425, -71.475386,,,0,,
  50215,,"DIAMOND HILL (PRICERITE)",,  42.016943, -71.471245,,,0,,
  50220,,"DIAMOND HILL (DOLLAR TREE)",,  42.016037, -71.472633,,,0,,
  50290,,"DIAMOND HILL AT DIAMOND HILL PLAZA",,  42.015216, -71.472045,,,0,,
  50305,,"DIAMOND HILL AT 1240 DIAMOND HILL",,  42.015779, -71.483534,,,0,,
  50310,,"DIAMOND HILL OPP CROWN COURT",,  42.015797, -71.484791,,,0,,
  50315,,"LINDEN FS DIAMOND HILL",,  42.015480, -71.487202,,,0,,
  50320,,"LINDEN NS FALL",,  42.012879, -71.488304,,,0,,
  50325,,"MORIN HEIGHTS OPP 263 MORIN HEIGHTS",,  42.010681, -71.487879,,,0,,
  50330,,"ROBINSON AT BLDG 16",,  42.009113, -71.489406,,,0,,
  50335,,"ELM NS COTE",,  42.008122, -71.491414,,,0,,
  50340,,"ELM FS HEBERT",,  42.007906, -71.492933,,,0,,
  50345,,"SWEET FS STANLEY",,  42.007010, -71.493716,,,0,,
  50350,,"CASS OPP 219 CASS",,  42.005534, -71.494748,,,0,,
  50355,,"CASS NS MAILLOUX",,  42.005288, -71.497039,,,0,,cadu
  50360,,"CUMBERLAND NS LOCUST",,  42.006491, -71.500861,,,0,,
  50365,,"CUMBERLAND NS CLINTON",,  42.007908, -71.502568,,,0,,
  50370,,"SOCIAL FS CUMBERLAND",,  42.008805, -71.504218,,,0,,
  50380,,"SOCIAL AT BEAUCHEMIM LUMBER",,  42.008158, -71.507615,,,0,,
  50385,,"SOCIAL NS POND",,  42.007468, -71.509765,,,0,,
  50390,,"SOCIAL OPP POST OFFICE",,  42.006559, -71.511309,,,0,,
  50435,,"FAIRMOUNT NS 4TH",,  42.001681, -71.528315,,,0,,
  50440,,"FAIRMOUNT OPP 5TH",,  42.001400, -71.529665,,,0,,
  50445,,"FAIRMOUNT AT 573 FAIRMOUNT",,  42.001134, -71.530970,,,0,,
  50450,,"NINTH FS FAIRMOUNT",,  42.000500, -71.533089,,,0,,
  50451,,"MASON NS 10TH",,  41.998198, -71.532942,,,0,,
  50455,,"NINTH NS CHAPEL",,  41.999709, -71.532780,,,0,,
  50456,,"BOURDON NS MEMORIAL",,  41.997717, -71.533223,,,0,,
  50480,,"RT 2 OPP 40 S COUNTY",,  41.555552, -71.520313,,,0,,
  50485,,"RT 2 OPP RHODE ISLAND VETERANS MEMORIAL CEMETERY",,  41.545867, -71.534215,,,0,,exva
  50490,,"W FRANKLIN NS WESTMINSTER",,  41.819197, -71.419447,,,0,,wase
  50495,,"DYER AT 546 DYER",,  41.798494, -71.457766,,,0,,
  50610,,"EAST OPP MANNING",,  41.865503, -71.387351,,,0,,
  50630,,"RT 2 NS RHODE ISLAND VETERANS MEMORIAL CEMETERY",,  41.545923, -71.534237,,,0,,exva
  50635,,"RT 2 OPP YAWGOO VALLEY",,  41.521710, -71.553896,,,0,,
  50640,,"RT 2 AT 2081 S COUNTY",,  41.503871, -71.561119,,,0,,
  50645,,"RT 2 NS WAITES CORNER",,  41.495404, -71.569591,,,0,,
  50650,,"RT 2 NS RT 138",,  41.493119, -71.573104,,,0,,2138
  50655,,"KINGSTOWN FS W KINGSTON PARK",,  41.488602, -71.567539,,,0,,
  50665,,"KINGSTOWN NS FAIRGROUNDS",,  41.485173, -71.561865,,,0,,
  50675,,"KINGSTOWN FS WATSON",,  41.483611, -71.555325,,,0,,
  50680,,"KINGSTOWN NS TLC COFFEE ROASTERS",,  41.483126, -71.552351,,,0,,
  50685,,"KINGSTOWN OPP W INDEPENDENCE",,  41.482705, -71.540456,,,0,,
  50690,,"KINGSTOWN OPP RYAN CENTER",,  41.482359, -71.538198,,,0,,
  50720,,"KINGSTOWN NS PLAINS",,  41.482103, -71.549827,,,0,,
  50725,,"KINGSTOWN OPP WATSON",,  41.483849, -71.555632,,,0,,
  50735,,"KINGSTOWN NS FAIRGROUNDS",,  41.485132, -71.561195,,,0,,
  50740,,"KINGSTOWN OPP W KINGSTON PARK",,  41.488823, -71.567559,,,0,,
  50750,,"RT 2 FS RT 138",,  41.493515, -71.572194,,,0,,2138
  50755,,"RT 2 OPP BARBERS POND",,  41.499017, -71.563931,,,0,,
  50760,,"RT 2 NS WOLF ROCK",,  41.511206, -71.556856,,,0,,
  50765,,"RT 2 OPP OAK HARBOUR SHOPPING PLAZA",,  41.526621, -71.551301,,,0,,
  50770,,"RT 2 NS LIBERTY HILL OFFICE PARK",,  41.536083, -71.543068,,,0,,
  50775,,"RT 2 NS DRYBRIDGE",,  41.558881, -71.518094,,,0,,
  50780,,"RT 2 FS BEACON",,  41.571382, -71.516674,,,0,,
  50790,,"MAIN NS KENYON",,  41.712131, -71.523451,,,0,,
  50795,,"WASHINGTON NS BOSTON",,  41.697192, -71.546474,,,0,,
  50800,,"S MAIN OPP HOPKINS HILL",,  41.682314, -71.568823,,,0,,
  50805,,"MAIN OPP BRADLEY",,  41.709374, -71.522654,,,0,,
  50815,,"MIDWAY NS CYPRESS",,  41.760631, -71.456653,,,0,,grph
  50825,,"TIOGUE AT 1145 TIOGUE (BURGER KING)",,  41.679115, -71.581181,,,0,,
  50830,,"DIAMOND HILL (MCDONALDS)",,  42.015852, -71.471741,,,0,,prri
  51005,,"PARK PLACE BEFORE CHURCH",,  41.875908, -71.387349,,,0,,
  51010,,"GEORGE BEFORE HARRISON",,  41.874358, -71.387516,,,0,,
  51030,,"COUNTY NS HILLTOP",,  41.742787, -71.312346,,,0,,
  51055,,"COUNTY FS POLICE COVE (PARK&RIDE)",,  41.736529, -71.298415,,,0,,
  51085,,"HOWARD OPP 16 HOWARD",,  41.742584, -71.462781,,,0,,
  51095,,"RT 102 OPP PINE MEADOW",,  41.921284, -71.670493,,,0,,
  51105,,"RT 102 NS RT 44",,  41.916273, -71.671686,,,0,,
  51110,,"PUTNAM AT DUNKIN DONUTS",,  41.906556, -71.660513,,,0,,
  51115,,"PUTNAM OPP HIGHLAND LAKE",,  41.905391, -71.654335,,,0,,
  51120,,"CENTRAL NS VICTORY",,  41.955002, -71.652040,,,0,,mapl
  51125,,"PUTNAM FS AUSTIN",,  41.872687, -71.554810,,,0,,
  51140,,"PUTNAM FS HIGHLAND LAKE",,  41.905500, -71.654512,,,0,,
  51145,,"RT 102 FS RT 44",,  41.916166, -71.671487,,,0,,
  51165,,"MEMORIAL FS EXCHANGE",,  41.826820, -71.412824,,,0,,
  55070,,"POWER FS ATWOOD",,  41.870866, -71.418165,,,0,,
  55195,,"LONGMEADOW OPP DRAPER",,  41.704109, -71.373944,,,0,,
  55215,,"WARWICK OPP NINIGRET",,  41.732446, -71.406928,,,0,,hofo
  55235,,"PLAINFIELD FS SERVICE ROAD 1",,  41.815901, -71.445306,,,0,,
  55240,,"PLAINFIELD OPP CLEMENCE",,  41.796295, -71.482183,,,0,,atpl
  55255,,"SAILOR WAY FS PLAINFIELD",,  41.787773, -71.509403,,,0,,
  55260,,"AMFLEX FS NINETY-NINE WAY",,  41.786167, -71.511674,,,0,,
  55285,,"PLAINFIELD OPP NEUTACONKANUT RECREATION CENTER",,  41.810903, -71.461998,,,0,,plmu
  55290,,"POST OPP ALHAMBRA",,  41.728117, -71.438114,,,0,,
