route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
14,hjan1706-Saturday-1-JA2017-0000010,2422482,"PROVIDENCE via T. F. GREEN AIRPORT",0,329602,140080
14,hjan1706-Saturday-1-JA2017-0000010,2422483,"PROVIDENCE via T. F. GREEN AIRPORT",0,329602,140080
14,hjan1706-Saturday-1-JA2017-0000010,2422484,"PROVIDENCE via T. F. GREEN AIRPORT",0,329602,140080
14,hjan1706-Saturday-1-JA2017-0000010,2422485,"PROVIDENCE via T. F. GREEN AIRPORT",0,329602,140080
14,hjan1706-Saturday-1-JA2017-0000010,2422486,"PROVIDENCE via T. F. GREEN AIRPORT",0,329647,140075
14,hjan1706-Saturday-1-JA2017-0000010,2422487,"PROVIDENCE via T. F. GREEN AIRPORT",0,329647,140075
14,hjan1706-Saturday-1-JA2017-0000010,2422488,"PROVIDENCE via T. F. GREEN AIRPORT",0,329647,140075
14,hjan1706-Saturday-1-JA2017-0000010,2422489,"NEWPORT via T. F. GREEN AIRPORT",1,329602,140068
14,hjan1706-Saturday-1-JA2017-0000010,2422490,"NEWPORT via T. F. GREEN AIRPORT",1,329602,140068
14,hjan1706-Saturday-1-JA2017-0000010,2422491,"NEWPORT via T. F. GREEN AIRPORT",1,329602,140068
14,hjan1706-Saturday-1-JA2017-0000010,2422492,"NEWPORT via T. F. GREEN AIRPORT",1,329602,140068
14,hjan1706-Saturday-1-JA2017-0000010,2422493,"NARRAGANSETT via T. F. GREEN AIRPORT",1,329647,140072
14,hjan1706-Saturday-1-JA2017-0000010,2422494,"NARRAGANSETT via T. F. GREEN AIRPORT",1,329647,140072
14,hjan1706-Saturday-1-JA2017-0000010,2422495,"NARRAGANSETT via T. F. GREEN AIRPORT",1,329647,140072
87,hjan1706-Saturday-1-JA2017-0000010,2422498,"WALNUT HILL via DOWNTOWN",0,329599,870007
87,hjan1706-Saturday-1-JA2017-0000010,2422499,"WALNUT HILL via DOWNTOWN",0,329599,870007
87,hjan1706-Saturday-1-JA2017-0000010,2422500,"WALNUT HILL via DOWNTOWN",0,329599,870007
87,hjan1706-Saturday-1-JA2017-0000010,2422501,"WALNUT HILL via DOWNTOWN",0,329599,870007
87,hjan1706-Saturday-1-JA2017-0000010,2422502,"WALNUT HILL via DOWNTOWN",0,329599,870007
87,hjan1706-Saturday-1-JA2017-0000010,2422503,"DOWNTOWN",0,329599,870015
87,hjan1706-Saturday-1-JA2017-0000010,2422504,"WALNUT HILL via DOWNTOWN",0,329600,870007
87,hjan1706-Saturday-1-JA2017-0000010,2422505,"WALNUT HILL via DOWNTOWN",0,329600,870007
87,hjan1706-Saturday-1-JA2017-0000010,2422506,"WALNUT HILL via DOWNTOWN",0,329600,870007
87,hjan1706-Saturday-1-JA2017-0000010,2422507,"WALNUT HILL via DOWNTOWN",0,329600,870007
87,hjan1706-Saturday-1-JA2017-0000010,2422508,"FAIRMOUNT",1,329599,870018
87,hjan1706-Saturday-1-JA2017-0000010,2422509,"FAIRMOUNT via DOWNTOWN",1,329599,870001
87,hjan1706-Saturday-1-JA2017-0000010,2422510,"FAIRMOUNT via DOWNTOWN",1,329599,870001
87,hjan1706-Saturday-1-JA2017-0000010,2422511,"FAIRMOUNT via DOWNTOWN",1,329599,870001
87,hjan1706-Saturday-1-JA2017-0000010,2422512,"FAIRMOUNT via DOWNTOWN",1,329599,870001
87,hjan1706-Saturday-1-JA2017-0000010,2422513,"FAIRMOUNT via DOWNTOWN",1,329599,870001
87,hjan1706-Saturday-1-JA2017-0000010,2422514,"FAIRMOUNT via DOWNTOWN",1,329600,870001
87,hjan1706-Saturday-1-JA2017-0000010,2422515,"FAIRMOUNT via DOWNTOWN",1,329600,870001
87,hjan1706-Saturday-1-JA2017-0000010,2422516,"FAIRMOUNT via DOWNTOWN",1,329600,870001
87,hjan1706-Saturday-1-JA2017-0000010,2422517,"FAIRMOUNT via DOWNTOWN",1,329600,870001
87,hjan1706-Saturday-1-JA2017-0000010,2422518,"WALNUT HILL",0,329600,870008
54,hjan1706-Saturday-1-JA2017-0000010,2422519,"WOONSOCKET",1,329600,540080
60,hjan1706-Saturday-1-JA2017-0000010,2422522,"PROVIDENCE via WEST MAIN",0,329627,600100
75,hjan1706-Saturday-1-JA2017-0000010,2422524,"PAWTUCKET",0,329652,750026
75,hjan1706-Saturday-1-JA2017-0000010,2422525,"PAWTUCKET",0,329652,750026
75,hjan1706-Saturday-1-JA2017-0000010,2422526,"PAWTUCKET",0,329653,750026
75,hjan1706-Saturday-1-JA2017-0000010,2422527,"PAWTUCKET",0,329652,750026
75,hjan1706-Saturday-1-JA2017-0000010,2422528,"PAWTUCKET",0,329653,750026
75,hjan1706-Saturday-1-JA2017-0000010,2422529,"PAWTUCKET",0,329652,750026
75,hjan1706-Saturday-1-JA2017-0000010,2422530,"PAWTUCKET",0,329652,750026
75,hjan1706-Saturday-1-JA2017-0000010,2422531,"PAWTUCKET",0,329653,750026
75,hjan1706-Saturday-1-JA2017-0000010,2422532,"PAWTUCKET",0,329653,750026
75,hjan1706-Saturday-1-JA2017-0000010,2422533,"LINCOLN MALL",1,329652,750023
75,hjan1706-Saturday-1-JA2017-0000010,2422534,"LINCOLN MALL",1,329653,750023
75,hjan1706-Saturday-1-JA2017-0000010,2422535,"LINCOLN MALL",1,329652,750023
75,hjan1706-Saturday-1-JA2017-0000010,2422536,"LINCOLN MALL",1,329653,750023
75,hjan1706-Saturday-1-JA2017-0000010,2422537,"LINCOLN MALL",1,329652,750023
75,hjan1706-Saturday-1-JA2017-0000010,2422538,"LINCOLN MALL",1,329653,750023
75,hjan1706-Saturday-1-JA2017-0000010,2422539,"LINCOLN MALL",1,329653,750023
75,hjan1706-Saturday-1-JA2017-0000010,2422540,"LINCOLN MALL",1,329652,750023
75,hjan1706-Saturday-1-JA2017-0000010,2422541,"LINCOLN MALL",1,329653,750023
75,hjan1706-Saturday-1-JA2017-0000010,2422542,"PAWTUCKET",0,329653,750026
75,hjan1706-Saturday-1-JA2017-0000010,2422543,"LINCOLN MALL",1,329652,750023
29,hjan1706-Saturday-1-JA2017-0000010,2422545,"CONIMICUT (EASTBOUND)",0,329633,290058
87,hjan1706-Saturday-1-JA2017-0000010,2422547,"FAIRMOUNT via DOWNTOWN",1,329600,870001
87,hjan1706-Saturday-1-JA2017-0000010,2422549,"DOWNTOWN",0,329600,870015
54,hjan1706-Saturday-1-JA2017-0000010,2422550,"KENNEDY PLAZA (PROVIDENCE)",0,329600,540078
6,hjan1706-Saturday-1-JA2017-0000010,2422551,"KENNEDY PLAZA (PROVIDENCE)",0,329650,60028
6,hjan1706-Saturday-1-JA2017-0000010,2422552,"KENNEDY PLAZA (PROVIDENCE)",0,329650,60026
6,hjan1706-Saturday-1-JA2017-0000010,2422553,"KENNEDY PLAZA (PROVIDENCE)",0,329650,60026
6,hjan1706-Saturday-1-JA2017-0000010,2422554,"KENNEDY PLAZA (PROVIDENCE)",0,329650,60026
6,hjan1706-Saturday-1-JA2017-0000010,2422555,"KENNEDY PLAZA (PROVIDENCE)",0,329650,60026
6,hjan1706-Saturday-1-JA2017-0000010,2422556,"KENNEDY PLAZA (PROVIDENCE)",0,329650,60026
6,hjan1706-Saturday-1-JA2017-0000010,2422557,"KENNEDY PLAZA (PROVIDENCE)",0,329650,60026
6,hjan1706-Saturday-1-JA2017-0000010,2422558,"KENNEDY PLAZA (PROVIDENCE)",0,329650,60026
6,hjan1706-Saturday-1-JA2017-0000010,2422559,"KENNEDY PLAZA (PROVIDENCE)",0,329650,60028
6,hjan1706-Saturday-1-JA2017-0000010,2422560,"COLONY HOUSE via PRAIRIE AVENUE",1,329650,60036
6,hjan1706-Saturday-1-JA2017-0000010,2422561,"R. W. PARK ZOO via PRAIRIE AVENUE",1,329650,60034
6,hjan1706-Saturday-1-JA2017-0000010,2422562,"R. W. PARK ZOO via PRAIRIE AVENUE",1,329650,60034
6,hjan1706-Saturday-1-JA2017-0000010,2422563,"R. W. PARK ZOO via PRAIRIE AVENUE",1,329650,60034
6,hjan1706-Saturday-1-JA2017-0000010,2422564,"R. W. PARK ZOO via PRAIRIE AVENUE",1,329650,60034
6,hjan1706-Saturday-1-JA2017-0000010,2422565,"R. W. PARK ZOO via PRAIRIE AVENUE",1,329650,60034
6,hjan1706-Saturday-1-JA2017-0000010,2422566,"R. W. PARK ZOO via PRAIRIE AVENUE",1,329650,60034
6,hjan1706-Saturday-1-JA2017-0000010,2422567,"R. W. PARK ZOO via PRAIRIE AVENUE",1,329650,60034
6,hjan1706-Saturday-1-JA2017-0000010,2422568,"COLONY HOUSE via PRAIRIE AVENUE",1,329650,60036
6,hjan1706-Saturday-1-JA2017-0000010,2422569,"COLONY HOUSE via PRAIRIE AVENUE",1,329650,60036
54,hjan1706-Saturday-1-JA2017-0000010,2422570,"Out of Service",0,329599,540083
18,hjan1706-Saturday-1-JA2017-0000010,2422572,"KENNEDY PLAZA (PROVIDENCE)",0,329603,180032
18,hjan1706-Saturday-1-JA2017-0000010,2422573,"CHESTNUT HILL & DYER (CRANSTON)",1,329603,180033
18,hjan1706-Saturday-1-JA2017-0000010,2422574,"KENNEDY PLAZA (PROVIDENCE)",0,329674,180032
18,hjan1706-Saturday-1-JA2017-0000010,2422575,"CHESTNUT HILL & DYER (CRANSTON)",1,329674,180033
18,hjan1706-Saturday-1-JA2017-0000010,2422576,"KENNEDY PLAZA (PROVIDENCE)",0,329603,180032
18,hjan1706-Saturday-1-JA2017-0000010,2422577,"CHESTNUT HILL & DYER (CRANSTON)",1,329603,180033
18,hjan1706-Saturday-1-JA2017-0000010,2422578,"KENNEDY PLAZA (PROVIDENCE)",0,329674,180032
18,hjan1706-Saturday-1-JA2017-0000010,2422579,"CHESTNUT HILL & DYER (CRANSTON)",1,329674,180033
18,hjan1706-Saturday-1-JA2017-0000010,2422580,"KENNEDY PLAZA (PROVIDENCE)",0,329603,180032
18,hjan1706-Saturday-1-JA2017-0000010,2422581,"CHESTNUT HILL & DYER (CRANSTON)",1,329603,180033
18,hjan1706-Saturday-1-JA2017-0000010,2422582,"KENNEDY PLAZA (PROVIDENCE)",0,329674,180032
18,hjan1706-Saturday-1-JA2017-0000010,2422583,"CHESTNUT HILL & DYER (CRANSTON)",1,329674,180033
18,hjan1706-Saturday-1-JA2017-0000010,2422584,"KENNEDY PLAZA (PROVIDENCE)",0,329603,180032
18,hjan1706-Saturday-1-JA2017-0000010,2422585,"CHESTNUT HILL & DYER (CRANSTON)",1,329603,180033
18,hjan1706-Saturday-1-JA2017-0000010,2422586,"KENNEDY PLAZA (PROVIDENCE)",0,329674,180032
18,hjan1706-Saturday-1-JA2017-0000010,2422587,"CHESTNUT HILL & DYER (CRANSTON)",1,329674,180033
18,hjan1706-Saturday-1-JA2017-0000010,2422588,"KENNEDY PLAZA (PROVIDENCE)",0,329603,180032
18,hjan1706-Saturday-1-JA2017-0000010,2422589,"CHESTNUT HILL & DYER (CRANSTON)",1,329603,180033
18,hjan1706-Saturday-1-JA2017-0000010,2422590,"KENNEDY PLAZA (PROVIDENCE)",0,329674,180032
18,hjan1706-Saturday-1-JA2017-0000010,2422591,"CHESTNUT HILL & DYER (CRANSTON)",1,329674,180033
18,hjan1706-Saturday-1-JA2017-0000010,2422592,"KENNEDY PLAZA (PROVIDENCE)",0,329603,180032
18,hjan1706-Saturday-1-JA2017-0000010,2422593,"CHESTNUT HILL & DYER (CRANSTON)",1,329603,180033
18,hjan1706-Saturday-1-JA2017-0000010,2422594,"KENNEDY PLAZA (PROVIDENCE)",0,329674,180032
18,hjan1706-Saturday-1-JA2017-0000010,2422595,"CHESTNUT HILL & DYER (CRANSTON)",1,329674,180033
18,hjan1706-Saturday-1-JA2017-0000010,2422596,"KENNEDY PLAZA (PROVIDENCE)",0,329603,180032
3,hjan1706-Saturday-1-JA2017-0000010,2422597,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,329605,30063
3,hjan1706-Saturday-1-JA2017-0000010,2422598,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,329604,30062
3,hjan1706-Saturday-1-JA2017-0000010,2422599,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,329605,30063
3,hjan1706-Saturday-1-JA2017-0000010,2422600,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,329604,30062
3,hjan1706-Saturday-1-JA2017-0000010,2422601,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,329605,30063
3,hjan1706-Saturday-1-JA2017-0000010,2422602,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,329604,30062
3,hjan1706-Saturday-1-JA2017-0000010,2422603,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,329605,30063
3,hjan1706-Saturday-1-JA2017-0000010,2422604,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,329604,30062
3,hjan1706-Saturday-1-JA2017-0000010,2422605,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,329605,30063
3,hjan1706-Saturday-1-JA2017-0000010,2422606,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,329604,30062
3,hjan1706-Saturday-1-JA2017-0000010,2422607,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,329605,30063
3,hjan1706-Saturday-1-JA2017-0000010,2422608,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,329604,30062
3,hjan1706-Saturday-1-JA2017-0000010,2422609,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,329605,30063
3,hjan1706-Saturday-1-JA2017-0000010,2422610,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,329604,30062
3,hjan1706-Saturday-1-JA2017-0000010,2422611,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,329605,30063
3,hjan1706-Saturday-1-JA2017-0000010,2422612,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,329604,30062
3,hjan1706-Saturday-1-JA2017-0000010,2422613,"OAKLAND BEACH via WARWICK AVENUE (3B)",1,329605,30063
3,hjan1706-Saturday-1-JA2017-0000010,2422614,"W SHORE ROAD via NARRAGANSETT PKWY (3A)",1,329604,30062
3,hjan1706-Saturday-1-JA2017-0000010,2422615,"KENNEDY PLAZA (PROVIDENCE)",0,329605,30065
3,hjan1706-Saturday-1-JA2017-0000010,2422616,"KENNEDY PLAZA (PROVIDENCE)",0,329605,30065
3,hjan1706-Saturday-1-JA2017-0000010,2422617,"KENNEDY PLAZA (PROVIDENCE)",0,329605,30065
3,hjan1706-Saturday-1-JA2017-0000010,2422618,"KENNEDY PLAZA (PROVIDENCE)",0,329605,30065
3,hjan1706-Saturday-1-JA2017-0000010,2422619,"KENNEDY PLAZA (PROVIDENCE)",0,329605,30065
3,hjan1706-Saturday-1-JA2017-0000010,2422620,"KENNEDY PLAZA (PROVIDENCE)",0,329605,30065
3,hjan1706-Saturday-1-JA2017-0000010,2422621,"KENNEDY PLAZA (PROVIDENCE)",0,329605,30065
3,hjan1706-Saturday-1-JA2017-0000010,2422622,"KENNEDY PLAZA (PROVIDENCE)",0,329605,30065
3,hjan1706-Saturday-1-JA2017-0000010,2422623,"KENNEDY PLAZA (PROVIDENCE)",0,329605,30065
3,hjan1706-Saturday-1-JA2017-0000010,2422624,"KENNEDY PLAZA (PROVIDENCE)",0,329605,30065
3,hjan1706-Saturday-1-JA2017-0000010,2422625,"KENNEDY PLAZA (PROVIDENCE)",0,329604,30064
3,hjan1706-Saturday-1-JA2017-0000010,2422626,"KENNEDY PLAZA (PROVIDENCE)",0,329604,30064
3,hjan1706-Saturday-1-JA2017-0000010,2422627,"KENNEDY PLAZA (PROVIDENCE)",0,329604,30064
3,hjan1706-Saturday-1-JA2017-0000010,2422628,"KENNEDY PLAZA (PROVIDENCE)",0,329604,30064
3,hjan1706-Saturday-1-JA2017-0000010,2422629,"KENNEDY PLAZA (PROVIDENCE)",0,329604,30064
3,hjan1706-Saturday-1-JA2017-0000010,2422630,"KENNEDY PLAZA (PROVIDENCE)",0,329604,30064
3,hjan1706-Saturday-1-JA2017-0000010,2422631,"KENNEDY PLAZA (PROVIDENCE)",0,329604,30064
3,hjan1706-Saturday-1-JA2017-0000010,2422632,"KENNEDY PLAZA (PROVIDENCE)",0,329604,30064
3,hjan1706-Saturday-1-JA2017-0000010,2422633,"KENNEDY PLAZA (PROVIDENCE)",0,329604,30064
30,hjan1706-Saturday-1-JA2017-0000010,2422637,"WARWICK MALL via OAKLAWN AVENUE",1,329607,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422638,"WARWICK MALL via OAKLAWN AVENUE",1,329606,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422639,"WARWICK MALL via OAKLAWN AVENUE",1,329607,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422640,"WARWICK MALL via OAKLAWN AVENUE",1,329606,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422641,"WARWICK MALL via OAKLAWN AVENUE",1,329607,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422642,"WARWICK MALL via OAKLAWN AVENUE",1,329606,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422643,"WARWICK MALL via OAKLAWN AVENUE",1,329607,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422644,"WARWICK MALL via OAKLAWN AVENUE",1,329606,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422645,"WARWICK MALL via OAKLAWN AVENUE",1,329607,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422646,"WARWICK MALL via OAKLAWN AVENUE",1,329606,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422647,"WARWICK MALL via OAKLAWN AVENUE",1,329607,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422648,"WARWICK MALL via OAKLAWN AVENUE",1,329606,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422649,"WARWICK MALL via OAKLAWN AVENUE",1,329607,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422650,"WARWICK MALL via OAKLAWN AVENUE",1,329606,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422651,"WARWICK MALL via OAKLAWN AVENUE",1,329607,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422652,"WARWICK MALL via OAKLAWN AVENUE",1,329606,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422653,"WARWICK MALL via OAKLAWN AVENUE",1,329607,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422654,"WARWICK MALL via OAKLAWN AVENUE",1,329606,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422655,"WARWICK MALL via OAKLAWN AVENUE",1,329607,300044
30,hjan1706-Saturday-1-JA2017-0000010,2422656,"KENNEDY PLAZA (PROVIDENCE)",0,329607,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422657,"KENNEDY PLAZA (PROVIDENCE)",0,329606,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422658,"KENNEDY PLAZA (PROVIDENCE)",0,329607,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422659,"KENNEDY PLAZA (PROVIDENCE)",0,329606,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422660,"KENNEDY PLAZA (PROVIDENCE)",0,329607,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422661,"KENNEDY PLAZA (PROVIDENCE)",0,329606,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422662,"KENNEDY PLAZA (PROVIDENCE)",0,329607,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422663,"KENNEDY PLAZA (PROVIDENCE)",0,329606,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422664,"KENNEDY PLAZA (PROVIDENCE)",0,329607,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422665,"KENNEDY PLAZA (PROVIDENCE)",0,329606,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422666,"KENNEDY PLAZA (PROVIDENCE)",0,329607,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422667,"KENNEDY PLAZA (PROVIDENCE)",0,329606,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422668,"KENNEDY PLAZA (PROVIDENCE)",0,329607,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422669,"KENNEDY PLAZA (PROVIDENCE)",0,329606,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422670,"KENNEDY PLAZA (PROVIDENCE)",0,329607,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422671,"KENNEDY PLAZA (PROVIDENCE)",0,329606,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422672,"KENNEDY PLAZA (PROVIDENCE)",0,329607,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422673,"KENNEDY PLAZA (PROVIDENCE)",0,329606,300043
30,hjan1706-Saturday-1-JA2017-0000010,2422674,"KENNEDY PLAZA (PROVIDENCE)",0,329607,300043
13,hjan1706-Saturday-1-JA2017-0000010,2422675,"WOODLAND MANOR via ARCTIC CENTER",1,329608,130009
13,hjan1706-Saturday-1-JA2017-0000010,2422676,"WOODLAND MANOR via ARCTIC CENTER",1,329608,130009
13,hjan1706-Saturday-1-JA2017-0000010,2422677,"WOODLAND MANOR via ARCTIC CENTER",1,329608,130009
13,hjan1706-Saturday-1-JA2017-0000010,2422678,"WOODLAND MANOR via ARCTIC CENTER",1,329608,130009
13,hjan1706-Saturday-1-JA2017-0000010,2422679,"WOODLAND MANOR via ARCTIC CENTER",1,329656,130009
13,hjan1706-Saturday-1-JA2017-0000010,2422680,"WOODLAND MANOR via ARCTIC CENTER",1,329656,130009
13,hjan1706-Saturday-1-JA2017-0000010,2422681,"WOODLAND MANOR via ARCTIC CENTER",1,329656,130009
13,hjan1706-Saturday-1-JA2017-0000010,2422682,"WOODLAND MANOR via ARCTIC CENTER",1,329656,130009
13,hjan1706-Saturday-1-JA2017-0000010,2422683,"WOODLAND MANOR via ARCTIC CENTER",1,329656,130009
13,hjan1706-Saturday-1-JA2017-0000010,2422684,"WARWICK MALL via ARCTIC CENTER",0,329608,130008
13,hjan1706-Saturday-1-JA2017-0000010,2422685,"WARWICK MALL via ARCTIC CENTER",0,329608,130008
13,hjan1706-Saturday-1-JA2017-0000010,2422686,"WARWICK MALL via ARCTIC CENTER",0,329608,130008
13,hjan1706-Saturday-1-JA2017-0000010,2422687,"WARWICK MALL via ARCTIC CENTER",0,329608,130008
13,hjan1706-Saturday-1-JA2017-0000010,2422688,"WARWICK MALL via ARCTIC CENTER",0,329608,130008
13,hjan1706-Saturday-1-JA2017-0000010,2422689,"WARWICK MALL via ARCTIC CENTER",0,329656,130008
13,hjan1706-Saturday-1-JA2017-0000010,2422690,"WARWICK MALL via ARCTIC CENTER",0,329656,130008
13,hjan1706-Saturday-1-JA2017-0000010,2422691,"WARWICK MALL via ARCTIC CENTER",0,329656,130008
13,hjan1706-Saturday-1-JA2017-0000010,2422692,"WARWICK MALL via ARCTIC CENTER",0,329656,130008
31,hjan1706-Saturday-1-JA2017-0000010,2422693,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422694,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422695,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422696,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422697,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422698,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422699,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422700,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422701,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422702,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422703,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422704,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422705,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422706,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422707,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422708,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422709,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422710,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422711,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422712,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422713,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422714,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422715,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422716,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422717,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422718,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422719,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422720,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422721,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422722,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422723,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422724,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422725,"KENNEDY PLAZA (PROVIDENCE)",0,329614,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422726,"KENNEDY PLAZA (PROVIDENCE)",0,329615,310016
31,hjan1706-Saturday-1-JA2017-0000010,2422727,"BREWERY PARKADE",1,329614,310017
56,hjan1706-Saturday-1-JA2017-0000010,2422728,"STOP&SHOP (MANTON AVENUE - PROVIDENCE)",1,329609,560041
31,hjan1706-Saturday-1-JA2017-0000010,2422729,"BREWERY PARKADE",1,329615,310017
56,hjan1706-Saturday-1-JA2017-0000010,2422730,"STOP&SHOP (MANTON AVENUE - PROVIDENCE)",1,329610,560041
31,hjan1706-Saturday-1-JA2017-0000010,2422731,"BREWERY PARKADE",1,329614,310017
56,hjan1706-Saturday-1-JA2017-0000010,2422732,"STOP&SHOP (MANTON AVENUE - PROVIDENCE)",1,329609,560041
31,hjan1706-Saturday-1-JA2017-0000010,2422733,"BREWERY PARKADE",1,329615,310017
56,hjan1706-Saturday-1-JA2017-0000010,2422734,"STOP&SHOP (MANTON AVENUE - PROVIDENCE)",1,329610,560041
